ID Cuenta de mayor;Nombre Cuenta de mayor;ID de cliente/proveedor de contrapartida;Nombre de cliente/proveedor de contrapartida;Asiento contable;Asiento contable de anulación;ID centro de costos;Nombre centro de costos;Fecha de contabilización;ID documento original;Periodo contable;Id socio comercial;Nombre socio comercial;Texto cabecera asiento contable;Texto posición asiento contable;Saldo inicial moneda empresa;Importe debe moneda empresa;Importe haber moneda empresa;Saldo moneda empresa
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014490;#;#;Sin asignar;31/10/2019;FP-72161;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General 16/10/19-31/10/19;0;;1579786;-2845396108,7
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014471;#;#;Sin asignar;31/10/2019;FP-72144;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General;AIU Lavados;0;2638700;;-2963840769,88
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014471;#;#;Sin asignar;31/10/2019;FP-72144;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General;IVA DESCONTABLE CONTRATOS DE SER;0;501353;;-2963339416,88
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014471;#;#;Sin asignar;31/10/2019;FP-72144;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado General;0;26386982;;-2936952434,88
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014472;#;#;Sin asignar;31/10/2019;FP-72145;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;AIU Lavados;0;133930,88;;-2936818504
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014472;#;#;Sin asignar;31/10/2019;FP-72145;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Desmanche;0;1339310;;-2935479194
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014472;#;#;Sin asignar;31/10/2019;FP-72145;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;25447;;-2935453747
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014474;#;#;Sin asignar;31/10/2019;FP-72147;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;AIU Lavados;0;43829;;-2934551392,91
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014474;#;#;Sin asignar;31/10/2019;FP-72147;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;8327;;-2934543065,91
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014474;#;#;Sin asignar;31/10/2019;FP-72147;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Polichado General;0;438285;;-2934104780,91
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014475;#;#;Sin asignar;31/10/2019;FP-72148;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;AIU Lavados;0;7117,92;;-2934097662,99
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014475;#;#;Sin asignar;31/10/2019;FP-72148;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;1352;;-2934096310,99
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014475;#;#;Sin asignar;31/10/2019;FP-72148;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Lavado Techo General;0;71181;;-2934025129,99
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014476;#;#;Sin asignar;31/10/2019;FP-72149;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;AIU Lavados;0;151991,84;;-2933873138,15
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014476;#;#;Sin asignar;31/10/2019;FP-72149;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Desmanche;0;1519917;;-2932353221,15
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014476;#;#;Sin asignar;31/10/2019;FP-72149;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;28879;;-2932324342,15
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014481;#;#;Sin asignar;31/10/2019;FP-72152;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;AIU Lavados;0;2891508;;-2929432834,15
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014481;#;#;Sin asignar;31/10/2019;FP-72152;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;549390;;-2928883444,15
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014481;#;#;Sin asignar;31/10/2019;FP-72152;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General;0;28915316;;-2899968128,15
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014482;#;#;Sin asignar;31/10/2019;FP-72155;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;AIU Lavados;0;68270,67;;-2899899857,48
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014482;#;#;Sin asignar;31/10/2019;FP-72155;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;12971;;-2899886886,48
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014482;#;#;Sin asignar;31/10/2019;FP-72155;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado Chasis;0;682655;;-2899204231,48
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014484;#;#;Sin asignar;31/10/2019;FP-72156;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;AIU Lavados;0;50540,96;;-2899153690,52
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014484;#;#;Sin asignar;31/10/2019;FP-72156;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;9603;;-2899144087,52
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014484;#;#;Sin asignar;31/10/2019;FP-72156;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Polichado General;0;505413;;-2898638674,52
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014486;#;#;Sin asignar;31/10/2019;FP-72158;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;AIU Lavados;0;10281,96;;-2898628392,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014486;#;#;Sin asignar;31/10/2019;FP-72158;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;1954;;-2898626438,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014486;#;#;Sin asignar;31/10/2019;FP-72158;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado Techo General;0;102817;;-2898523621,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014490;#;#;Sin asignar;31/10/2019;FP-72161;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;AIU Lavados;0;141132;;-2898382489,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014490;#;#;Sin asignar;31/10/2019;FP-72161;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;26824;;-2898355665,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014490;#;#;Sin asignar;31/10/2019;FP-72161;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Servicio de Cubrimiento;0;1411830;;-2896943835,56
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004326;#;#;Sin asignar;31/10/2019;ND-13646;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1753,17;-69209314365,22
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004327;#;#;Sin asignar;31/10/2019;ND-13647;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;284,76;-69209314649,98
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004331;#;#;Sin asignar;31/10/2019;ND-13654;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;2021,68;-69209316671,66
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004332;#;#;Sin asignar;31/10/2019;ND-13655;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;411,32;-69209317082,98
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004341;#;#;Sin asignar;31/10/2019;ND-13666;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;5645,28;-69209322728,26
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004342;#;#;Sin asignar;31/10/2019;ND-13665;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;2730,86;-69209325459,12
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004343;#;#;Sin asignar;31/10/2019;ND-13664;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;115660,32;-69209441119,44
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004344;#;#;Sin asignar;31/10/2019;ND-13663;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;6079,78;-69209447199,22
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004346;#;#;Sin asignar;31/10/2019;ND-13649;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;5357,28;-69209455625,37
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004347;#;#;Sin asignar;31/10/2019;ND-13648;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;105548;-69209561173,37
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004326;#;#;Sin asignar;31/10/2019;ND-13646;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;350,63;-69840986772,13
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004327;#;#;Sin asignar;31/10/2019;ND-13647;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;56,97;-69840986829,1
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004331;#;#;Sin asignar;31/10/2019;ND-13654;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;404,28;-69840987233,38
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004332;#;#;Sin asignar;31/10/2019;ND-13655;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;82,29;-69840987315,67
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004341;#;#;Sin asignar;31/10/2019;ND-13666;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1129,06;-69840988444,73
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004342;#;#;Sin asignar;31/10/2019;ND-13665;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;546,14;-69840988990,87
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004343;#;#;Sin asignar;31/10/2019;ND-13664;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;23131,88;-69841012122,75
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004344;#;#;Sin asignar;31/10/2019;ND-13663;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1215,9;-69841013338,65
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004346;#;#;Sin asignar;31/10/2019;ND-13649;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1071,52;-69841015023,86
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004347;#;#;Sin asignar;31/10/2019;ND-13648;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;21109,3;-69841036133,16
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000019874;#;#;Sin asignar;31/10/2019;17598;10;#;Sin asignar;#;Lavado Techo General;0;102817;;-23291702565,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000019878;#;#;Sin asignar;31/10/2019;17599;10;#;Sin asignar;#;Polichado General;0;505413;;-23291197152,87
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000019876;#;#;Sin asignar;31/10/2019;17597;10;#;Sin asignar;#;Servicio de Cubrimiento;0;1411830;;-22343004981,52
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019826;#;#;Sin asignar;31/10/2019;17587;10;#;Sin asignar;#;AIU Lavados;0;2891508;;-21148483738,57
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019826;#;#;Sin asignar;31/10/2019;17587;10;#;Sin asignar;#;Lavado General;0;28915316;;-21119568422,57
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019830;#;#;Sin asignar;31/10/2019;17588;10;#;Sin asignar;#;AIU Lavados;0;151991,84;;-21119416430,73
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019874;#;#;Sin asignar;31/10/2019;17598;10;#;Sin asignar;#;AIU Lavados;0;10281,96;;-21119406148,77
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019876;#;#;Sin asignar;31/10/2019;17597;10;#;Sin asignar;#;AIU Lavados;0;141132;;-21119265016,77
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019878;#;#;Sin asignar;31/10/2019;17599;10;#;Sin asignar;#;AIU Lavados;0;50540,96;;-21119214475,81
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019880;#;#;Sin asignar;31/10/2019;17600;10;#;Sin asignar;#;AIU Lavados;0;68270,67;;-21119146205,14
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000019830;#;#;Sin asignar;31/10/2019;17588;10;#;Sin asignar;#;Desmanche;0;1519917;;-19390824331,94
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000019880;#;#;Sin asignar;31/10/2019;17600;10;#;Sin asignar;#;Lavado Chasis;0;682655;;-19119059697,01
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019827;#;TAMA02;Ejecución;31/10/2019;17587;10;P000872;ECOLOGY COLOMBIA SAS;#;IVA DESCONTABLE CONTRATOS DE SER;0;549390;;-3762223689,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019831;#;#;Sin asignar;31/10/2019;17588;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;28879;;-3762194810,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019875;#;#;Sin asignar;31/10/2019;17598;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;1954;;-3762192856,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019877;#;#;Sin asignar;31/10/2019;17597;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;26824;;-3762166032,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019879;#;#;Sin asignar;31/10/2019;17599;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;9603;;-3762156429,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019881;#;#;Sin asignar;31/10/2019;17600;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;12971;;-3762143458,81
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000010531;#;#;Sin asignar;15/11/2019;12500;11;#;Sin asignar;#;#;0;;83637073,13;23683337442,24
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000021803;#;#;Sin asignar;20/11/2019;18019;11;#;Sin asignar;#;Lavado Techo General;0;86999;;-23290569432,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000021805;#;#;Sin asignar;20/11/2019;18020;11;#;Sin asignar;#;Polichado General;0;399587;;-23290169845,87
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000021795;#;#;Sin asignar;20/11/2019;18016;11;#;Sin asignar;#;AIU Lavados;0;119511,98;;-21090349614,75
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000021797;#;#;Sin asignar;20/11/2019;18015;11;#;Sin asignar;#;AIU Lavados;0;2114464;;-21088235150,75
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000021797;#;#;Sin asignar;20/11/2019;18015;11;#;Sin asignar;#;Lavado General;0;21144254;;-21067090896,75
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000021801;#;#;Sin asignar;20/11/2019;18018;11;#;Sin asignar;#;AIU Lavados;0;98768,14;;-21066851008,61
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000021803;#;#;Sin asignar;20/11/2019;18019;11;#;Sin asignar;#;AIU Lavados;0;8701;;-21066842307,61
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000021805;#;#;Sin asignar;20/11/2019;18020;11;#;Sin asignar;#;AIU Lavados;0;39957;;-21066802350,61
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000021795;#;#;Sin asignar;20/11/2019;18016;11;#;Sin asignar;#;Desmanche;0;1195136;;-19388216930,94
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000021801;#;#;Sin asignar;20/11/2019;18018;11;#;Sin asignar;#;Lavado Chasis;0;987607;;-19117386636,01
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000021796;#;#;Sin asignar;20/11/2019;18016;11;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;22708;;-3761496645,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000021798;#;TAMA02;Ejecución;20/11/2019;18015;11;P000872;ECOLOGY COLOMBIA SAS;#;IVA DESCONTABLE CONTRATOS DE SER;0;401742;;-3761094903,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000021802;#;#;Sin asignar;20/11/2019;18018;11;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;18764;;-3761049315,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000021804;#;#;Sin asignar;20/11/2019;18019;11;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;1653;;-3761047662,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000021806;#;#;Sin asignar;20/11/2019;18020;11;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;7592;;-3761040070,81
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015718;#;#;Sin asignar;30/11/2019;FP-74122;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado General 16/11/19-30/11/19;0;;28904010;-2874300118,7
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015719;#;#;Sin asignar;30/11/2019;FP-74123;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado General 16/11/19-30/11/19;0;;1580323,09;-2875880441,79
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015720;#;#;Sin asignar;30/11/2019;FP-74124;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado General 16/11/19-30/11/19;0;;767023;-2876647464,79
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015721;#;#;Sin asignar;30/11/2019;FP-74125;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado General 16/11/19-30/11/19;0;;115054,2;-2876762518,99
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015722;#;#;Sin asignar;30/11/2019;FP-74126;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado General 16/11/19-30/11/19;0;;1579786;-2878342304,99
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015723;#;#;Sin asignar;30/11/2019;FP-74127;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 1/11/2019-15/11/2019;Lavado General 1/11/2019-15/11/2019;0;;23660460;-2902002764,99
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015724;#;#;Sin asignar;30/11/2019;FP-74128;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 1/11/2019-15/11/2019;Lavado General 1/11/2019-15/11/2019;0;;1337355,98;-2903340120,97
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015725;#;#;Sin asignar;30/11/2019;FP-74129;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 1/11/2019-15/11/2019;Lavado General 1/11/2019-15/11/2019;0;;1105139,14;-2904445260,11
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015726;#;#;Sin asignar;30/11/2019;FP-74130;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 1/11/2019-15/11/2019;Lavado General 1/11/2019-15/11/2019;0;;447136;-2904892396,11
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000015727;#;#;Sin asignar;30/11/2019;FP-74131;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 1/11/2019-15/11/2019;Lavado General 1/11/2019-15/11/2019;0;;97353;-2904989749,11
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000016006;#;#;Sin asignar;30/11/2019;FP-74412;11;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/11/19-30/11/19;Lavado 16/11/19-30/11/19;0;;490012,12;-2905479761,23
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015718;#;#;Sin asignar;30/11/2019;FP-74122;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;AIU Lavados;0;2582990;;-2894360845,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015718;#;#;Sin asignar;30/11/2019;FP-74122;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;IVA DESCONTABLE CONTRATOS DE SER;0;490774;;-2893870071,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015718;#;#;Sin asignar;30/11/2019;FP-74122;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado General;0;25830246;;-2868039825,56
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015719;#;#;Sin asignar;30/11/2019;FP-74123;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;AIU Lavados;0;141225,09;;-2867898600,47
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015719;#;#;Sin asignar;30/11/2019;FP-74123;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Desmanche;0;1412265;;-2866486335,47
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015719;#;#;Sin asignar;30/11/2019;FP-74123;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;IVA DESCONTABLE CONTRATOS DE SER;0;26833;;-2866459502,47
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015720;#;#;Sin asignar;30/11/2019;FP-74124;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;AIU Lavados;0;68546;;-2866390956,47
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015720;#;#;Sin asignar;30/11/2019;FP-74124;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;IVA DESCONTABLE CONTRATOS DE SER;0;13023;;-2866377933,47
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015720;#;#;Sin asignar;30/11/2019;FP-74124;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado Chasis;0;685454;;-2865692479,47
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015721;#;#;Sin asignar;30/11/2019;FP-74125;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;AIU Lavados;0;10283,2;;-2865682196,27
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015721;#;#;Sin asignar;30/11/2019;FP-74125;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;IVA DESCONTABLE CONTRATOS DE SER;0;1954;;-2865680242,27
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015721;#;#;Sin asignar;30/11/2019;FP-74125;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;Lavado Techo General;0;102817;;-2865577425,27
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000015722;#;#;Sin asignar;30/11/2019;FP-74126;11;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/11/19-30/11/19;AIU Lavados;0;141120;;-2865436305,27
